,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2010-02-11,51.420000,52.390000,51.150000,52.170000,42.939137,1778500,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-12,51.660000,52.259900,51.370000,52.060000,42.848600,1657600,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-16,52.250000,52.810000,52.060000,52.800000,43.457666,1362300,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-17,53.000000,53.220000,52.800000,53.070000,43.679893,1117900,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-18,53.000000,53.340000,52.800000,53.240000,43.819813,1074800,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-19,52.970000,53.430000,52.810000,53.160000,43.753968,1227100,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-22,53.360000,53.450000,52.960000,53.090000,43.696354,1255300,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-23,52.910000,53.070000,52.450000,52.620000,43.309515,1249300,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-24,52.930000,52.950000,52.470000,52.890000,43.531741,1094700,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-25,52.070000,52.850000,51.840000,52.840000,43.490588,1332700,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-02-26,52.980000,53.430000,52.750000,53.100000,43.704584,1213900,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-03-01,53.320000,54.080000,53.290000,53.820000,44.297189,1031000,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-03-02,53.940000,54.770000,53.920000,54.460000,44.823949,1092100,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-03-03,54.560000,54.780000,54.055000,54.110000,44.535877,1447800,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-03-04,54.110000,54.190000,53.790000,54.050000,44.486493,1256500,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-03-05,54.230000,55.040000,54.210000,55.040000,45.301324,2263400,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
2010-03-08,55.100000,55.240000,54.950000,55.050000,45.309555,1357300,0.000000,1.000000,SYK,Common Stock,Stryker Corporation,"Stryker Corporation is an American multinational medical technologies corporation based in Kalamazoo, Michigan. Stryker's products include implants used in joint replacement and trauma surgeries; surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling and emergency medical equipment; neurosurgical, neurovascular and spinal devices; as well as other medical device products used in a variety of medical specialties.",310764,NYSE,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"2825 AIRVIEW BLVD, KALAMAZOO, MI, US",https://www.stryker.com,December,2025-03-31,151062184000,6177000000,53.49,2.307,54.77,3.28,0.0085,7.39,60.89,0.123,0.193,0.0749,0.143,23218000000,15022000000,7.39,-0.176,0.119,421.46,9,13,9,0,1,53.49,29.76,6.51,7.22,7.13,29.41,0.927,404.39,312.11,381.75,374.62,382165000,344266000,5.371,81.038,2025-07-31,2025-06-30
